SEGID,EDITKEY,ADJ2023,ADJ2028,ADJ2032,ADJ2042,ADJ2050,NOTES,TIMESTAMP,ObjectId,NOTES_FURREV
1264_000.0,%5fRvKPfUkUb7Yat,0,-500,0,-1300,-800,Reviewed,1707770164449,12276,Needs additional data
1264_000.5,%5fRvKPfUkUb7Yat,100,-600,-500,-1700,-700,Reviewed,1707770920281,12277,Needs additional data
1264_000.8,%5fRvKPfUkUb7Yat,200,200,500,300,500,Reviewed,1707770990703,12278,Needs additional data
1264_000.8,%5fRvKPfUkUb7Yat,200,200,500,600,500,Reviewed,1707771001385,12279,Needs additional data
0089_063.8,m4uMhLPEX_!g$Psq,0,500,500,0,0,,1707771444104,12280,"smoothing. seems too high, so reduced it by 3000. Chris Hall will talk to District Engineer."
0089_063.8,m4uMhLPEX_!g$Psq,0,500,500,0,0,,1707771444146,12281,"smoothing. seems too high, so reduced it by 3000. Chris Hall will talk to District Engineer."
0089_063.8,m4uMhLPEX_!g$Psq,0,500,500,0,0,,1707771597244,12282,"smoothing. July 2023 counts show daily traffic of 9,990 on Thursday. Taking into account that July is probably 20-25% higher than the average day in the year, reduced the volume by 3000."
1264_001.0,%5fRvKPfUkUb7Yat,200,200,200,200,200,Reviewed,1707771697536,12283,
1264_001.0,%5fRvKPfUkUb7Yat,500,300,300,300,300,Reviewed,1707771718738,12284,
1264_001.0,%5fRvKPfUkUb7Yat,500,300,300,300,500,Reviewed,1707771769959,12285,
1264_001.5,%5fRvKPfUkUb7Yat,300,4000,500,500,700,Reviewed,1707771821743,12286,
1264_001.5,%5fRvKPfUkUb7Yat,300,400,500,500,700,Reviewed,1707771829454,12287,
1264_001.5,%5fRvKPfUkUb7Yat,500,600,500,500,700,Reviewed,1707771838582,12288,
1264_001.5,%5fRvKPfUkUb7Yat,500,600,600,500,700,Reviewed,1707771847714,12289,
1264_001.8,%5fRvKPfUkUb7Yat,0,-300,-400,-700,-800,Reviewed,1707771925556,12290,
1264_002.3,%5fRvKPfUkUb7Yat,0,-300,-400,-600,-400,Reviewed,1707772053998,12291,Needs additional data
1265_000.0,%5fRvKPfUkUb7Yat,200,300,400,800,1000,Reviewed,1707772112119,12292,
1265_000.0,%5fRvKPfUkUb7Yat,200,300,400,1200,1500,Reviewed,1707772133052,12293,
1265_000.0,%5fRvKPfUkUb7Yat,200,300,400,1200,1800,Reviewed,1707772138758,12294,
1265_000.0,%5fRvKPfUkUb7Yat,200,300,600,1200,1800,Reviewed,1707772145650,12295,
1266_000.0,%5fRvKPfUkUb7Yat,300,300,300,400,1500,Reviewed,1707772193790,12296,
1266_000.0,%5fRvKPfUkUb7Yat,300,300,300,400,2500,Reviewed,1707772200791,12297,
1266_000.0,%5fRvKPfUkUb7Yat,300,300,500,400,2500,Reviewed,1707772211125,12298,
1266_000.2,%5fRvKPfUkUb7Yat,300,200,0,-200,1000,Reviewed,1707772274270,12299,
1266_000.2,%5fRvKPfUkUb7Yat,300,200,0,-200,2000,Reviewed,1707772280019,12300,
1266_000.2,%5fRvKPfUkUb7Yat,300,200,0,-200,3000,Reviewed,1707772285616,12301,
1266_000.2,%5fRvKPfUkUb7Yat,500,200,0,-200,3000,Reviewed,1707772294078,12302,
1266_000.2,%5fRvKPfUkUb7Yat,500,400,0,-200,3000,Reviewed,1707772299604,12303,
1266_000.2,%5fRvKPfUkUb7Yat,600,400,0,-200,3000,Reviewed,1707772305910,12304,
1266_000.5,%5fRvKPfUkUb7Yat,400,0,-300,-1000,1800,Reviewed,1707772378170,12305,
1266_000.5,%5fRvKPfUkUb7Yat,400,0,-300,-1000,2000,Reviewed,1707772388180,12306,
1266_000.5,%5fRvKPfUkUb7Yat,400,0,-300,-800,2300,Reviewed,1707772398266,12307,
1266_001.1,%5fRvKPfUkUb7Yat,300,0,0,0,1500,Reviewed,1707772511430,12308,
1266_001.1,%5fRvKPfUkUb7Yat,300,0,0,0,2500,Reviewed,1707772519888,12309,
1266_001.1,%5fRvKPfUkUb7Yat,300,0,0,0,2000,Reviewed,1707772526118,12310,
1266_001.1,%5fRvKPfUkUb7Yat,300,0,0,0,2500,Reviewed,1707772533226,12311,
1266_002.2,%5fRvKPfUkUb7Yat,200,300,500,1000,2000,Reviewed,1707772589675,12312,
1266_002.2,%5fRvKPfUkUb7Yat,500,800,1000,2000,3000,Reviewed,1707772613021,12313,
1266_002.2,%5fRvKPfUkUb7Yat,500,800,1000,2500,3500,Reviewed,1707772623855,12314,
1266_002.2,%5fRvKPfUkUb7Yat,500,800,1000,3000,4000,Reviewed,1707772636057,12315,
1266_002.2,%5fRvKPfUkUb7Yat,500,800,1000,3200,4500,Reviewed,1707772642773,12316,
1266_002.2,%5fRvKPfUkUb7Yat,500,800,1000,3200,5000,Reviewed,1707772649075,12317,
1266_002.2,%5fRvKPfUkUb7Yat,500,800,1000,3200,5500,Reviewed,1707772655807,12318,
1266_002.2,%5fRvKPfUkUb7Yat,500,800,1500,3200,5500,Reviewed,1707772663282,12319,
1266_002.2,%5fRvKPfUkUb7Yat,500,800,1500,3500,5500,Reviewed,1707772669334,12320,
1266_003.0,%5fRvKPfUkUb7Yat,1000,400,1000,2000,4000,Reviewed,1707772731180,12321,
1266_003.0,%5fRvKPfUkUb7Yat,1000,400,1000,2500,3900,Reviewed,1707772737357,12322,
1266_003.0,%5fRvKPfUkUb7Yat,1000,400,1000,3000,3900,Reviewed,1707772743775,12323,
1266_003.0,%5fRvKPfUkUb7Yat,1000,400,2000,3000,3900,Reviewed,1707772750984,12324,
1266_003.0,%5fRvKPfUkUb7Yat,1000,1000,2000,3000,3900,Reviewed,1707772759803,12325,
1266_003.0,%5fRvKPfUkUb7Yat,1000,1500,2000,3500,5000,Reviewed,1707772775865,12326,
1266_003.0,%5fRvKPfUkUb7Yat,1000,1500,2000,3300,5500,Reviewed,1707772782152,12327,
1266_003.0,%5fRvKPfUkUb7Yat,1000,1500,2000,4000,6000,Reviewed,1707772793426,12328,
1267_000.0,%5fRvKPfUkUb7Yat,0,0,0,0,0,Reviewed,1707772840130,12329,
1267_000.4,%5fRvKPfUkUb7Yat,0,0,0,0,0,Reviewed,1707772861459,12330,
1267_000.9,%5fRvKPfUkUb7Yat,-300,400,-500,-2300,-2000,Reviewed,1707772965785,12331,
1267_001.1,%5fRvKPfUkUb7Yat,-400,500,-400,-2300,1900,Reviewed,1707773092339,12332,
1267_001.1,%5fRvKPfUkUb7Yat,-400,500,-400,-2300,-2100,Reviewed,1707773099109,12333,
0089_114.5,m4uMhLPEX_!g$Psq,0,0,0,400,400,,1707776028949,12334,Is this too low of growth? Or does this make sense?
0089_114.5,m4uMhLPEX_!g$Psq,0,0,300,400,400,,1707776041428,12335,Is this too low of growth? Or does this make sense?
0089_114.5,m4uMhLPEX_!g$Psq,0,0,400,400,400,,1707776048117,12336,Is this too low of growth? Or does this make sense?
0089_114.5,m4uMhLPEX_!g$Psq,0,200,400,400,400,,1707776057788,12337,Is this too low of growth? Or does this make sense?
0089_114.5,m4uMhLPEX_!g$Psq,100,200,400,400,400,,1707776064553,12338,Is this too low of growth? Or does this make sense?
0089_114.5,m4uMhLPEX_!g$Psq,100,200,400,400,400,,1707776136758,12339,"Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
0089_113.3,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1707776174061,12340,Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS.
0089_113.3,m4uMhLPEX_!g$Psq,100,200,400,400,400,,1707776187101,12341,Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS.
0089_107.8,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1707776262197,12342,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
0089_107.8,m4uMhLPEX_!g$Psq,100,200,400,400,400,,1707776274141,12343,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
0089_103.7,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1707776329511,12344,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
0089_103.7,m4uMhLPEX_!g$Psq,100,200,400,400,400,,1707776343229,12345,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
0089_099.0,m4uMhLPEX_!g$Psq,0,0,0,0,600,,1707776449029,12346,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
0089_099.0,m4uMhLPEX_!g$Psq,0,0,0,0,500,,1707776474118,12347,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
0089_099.0,m4uMhLPEX_!g$Psq,0,0,0,0,600,,1707776485205,12348,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
0089_099.0,m4uMhLPEX_!g$Psq,0,0,0,0,600,,1707776485293,12349,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
0089_099.0,m4uMhLPEX_!g$Psq,0,0,0,600,600,,1707776495717,12350,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
0089_099.0,m4uMhLPEX_!g$Psq,0,0,0,500,600,,1707776506593,12351,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
0089_099.0,m4uMhLPEX_!g$Psq,0,0,0,500,600,,1707776553797,12352,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
0089_099.0,m4uMhLPEX_!g$Psq,100,0,0,500,600,,1707776580097,12353,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
0089_099.0,m4uMhLPEX_!g$Psq,100,200,0,500,600,,1707776593349,12354,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
0089_099.0,m4uMhLPEX_!g$Psq,100,200,300,500,600,,1707776606818,12355,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
0014_031.5,m4uMhLPEX_!g$Psq,0,-200,-100,0,0,,1707776690802,12356,"should this be closer to the northern segment (which is 2,000)? smoothing"
0014_031.5,m4uMhLPEX_!g$Psq,0,-200,-100,0,0,,1707776718155,12357,"Increased it by 800 so it's closer to the northern segment (2,000)"
0014_025.7,m4uMhLPEX_!g$Psq,0,-200,-100,100,0,,1707776727638,12358,"should this be closer to the northern segment (which is 2,000)? smoothing"
0014_025.7,m4uMhLPEX_!g$Psq,0,-200,-100,100,0,,1707776761418,12359,"Increased it by 900 so it's closer to the northern segment (2,000)."
0014_025.7,m4uMhLPEX_!g$Psq,0,-200,-100,100,0,,1707776768078,12360,"Increased it by 900 so it's closer to the northern segment (2,000)."
0089_099.0,m4uMhLPEX_!g$Psq,100,200,300,500,500,,1707776809554,12361,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
0089_090.0,m4uMhLPEX_!g$Psq,0,0,0,0,500,,1707776847394,12362,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
0089_090.0,m4uMhLPEX_!g$Psq,0,0,0,500,500,,1707776868806,12363,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
0089_090.0,m4uMhLPEX_!g$Psq,0,0,400,500,500,,1707776891214,12364,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
0089_090.0,m4uMhLPEX_!g$Psq,0,300,400,500,500,,1707776902798,12365,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
0089_090.0,m4uMhLPEX_!g$Psq,100,300,400,500,500,,1707776913166,12366,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
0089_090.0,m4uMhLPEX_!g$Psq,100,200,400,500,500,,1707776918982,12367,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
0089_090.0,m4uMhLPEX_!g$Psq,100,200,300,500,500,,1707776925074,12368,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
0089_090.0,m4uMhLPEX_!g$Psq,100,200,300,400,500,,1707776931528,12369,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
0089_089.3,m4uMhLPEX_!g$Psq,0,0,50,50,50,,1707776958366,12370,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
0089_089.3,m4uMhLPEX_!g$Psq,0,0,50,50,50,,1707777087010,12371,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
0089_089.3,m4uMhLPEX_!g$Psq,0,0,50,50,50,,1707777095986,12372,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
0089_089.3,m4uMhLPEX_!g$Psq,0,0,50,50,500,,1707777121246,12373,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
0089_089.3,m4uMhLPEX_!g$Psq,0,0,50,50,550,,1707777168755,12374,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
0089_089.3,m4uMhLPEX_!g$Psq,0,0,50,50,550,,1707777179511,12375,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
0089_089.3,m4uMhLPEX_!g$Psq,0,0,50,450,550,,1707777212547,12376,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
0089_089.3,m4uMhLPEX_!g$Psq,0,0,50,350,550,,1707777221278,12377,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
0089_089.3,m4uMhLPEX_!g$Psq,0,0,350,350,550,,1707777242886,12378,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
0089_089.3,m4uMhLPEX_!g$Psq,0,300,350,350,550,,1707777254558,12379,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
0089_089.3,m4uMhLPEX_!g$Psq,300,300,350,350,550,,1707777264310,12380,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
0089_089.3,m4uMhLPEX_!g$Psq,100,300,350,350,550,,1707777274590,12381,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
0089_099.0,m4uMhLPEX_!g$Psq,100,200,300,500,500,,1707780512500,12382,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
0089_090.0,m4uMhLPEX_!g$Psq,100,200,300,400,500,,1707780527418,12383,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
0089_089.3,m4uMhLPEX_!g$Psq,100,300,350,350,550,,1707780560155,12384,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
1267_001.1,%5fRvKPfUkUb7Yat,-400,500,-400,-2300,-1900,Reviewed,1707780575281,12385,
0089_086.8,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1707780681676,12386,"Is this too low of growth? Or does this make sense? The volumes also seem low, I would expect them to be closer to the segment in Hatch (which has a CCS)."
1267_001.4,%5fRvKPfUkUb7Yat,-300,800,-200,-2000,-1600,Reviewed,1707780690850,12387,
0089_086.8,m4uMhLPEX_!g$Psq,100,0,0,0,0,,1707780693954,12388,"Is this too low of growth? Or does this make sense? The volumes also seem low, I would expect them to be closer to the segment in Hatch (which has a CCS)."
0089_086.8,m4uMhLPEX_!g$Psq,100,300,0,0,0,,1707780711043,12389,"Is this too low of growth? Or does this make sense? The volumes also seem low, I would expect them to be closer to the segment in Hatch (which has a CCS)."
0089_086.8,m4uMhLPEX_!g$Psq,100,300,300,0,0,,1707780728252,12390,"Is this too low of growth? Or does this make sense? The volumes also seem low, I would expect them to be closer to the segment in Hatch (which has a CCS)."
0089_086.8,m4uMhLPEX_!g$Psq,100,300,300,400,0,,1707780744332,12391,"Is this too low of growth? Or does this make sense? The volumes also seem low, I would expect them to be closer to the segment in Hatch (which has a CCS)."
0089_086.8,m4uMhLPEX_!g$Psq,100,300,300,400,500,,1707780755041,12392,"Is this too low of growth? Or does this make sense? The volumes also seem low, I would expect them to be closer to the segment in Hatch (which has a CCS)."
0089_086.8,m4uMhLPEX_!g$Psq,100,300,300,400,500,,1707780772335,12393,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
1267_001.9,%5fRvKPfUkUb7Yat,-300,1100,0,-1900,-700,Reviewed,1707780798445,12394,
0089_086.2,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1707780802031,12395,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
1267_001.9,%5fRvKPfUkUb7Yat,-300,1100,0,-1900,-600,Reviewed,1707780807381,12396,
1267_001.9,%5fRvKPfUkUb7Yat,-300,1100,0,-1800,-600,Reviewed,1707780813417,12397,
1267_001.9,%5fRvKPfUkUb7Yat,-300,1100,0,-1800,-800,Reviewed,1707780819098,12398,
0089_086.2,m4uMhLPEX_!g$Psq,100,0,0,0,0,,1707780821056,12399,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
1267_001.9,%5fRvKPfUkUb7Yat,-300,1100,0,-1800,-500,Reviewed,1707780827897,12400,
1267_001.9,%5fRvKPfUkUb7Yat,-300,1100,0,-1800,-400,Reviewed,1707780832904,12401,
0089_086.2,m4uMhLPEX_!g$Psq,100,300,0,0,0,,1707780834135,12402,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
1267_001.9,%5fRvKPfUkUb7Yat,-300,1100,100,-1800,-400,Reviewed,1707780845161,12403,
0089_086.2,m4uMhLPEX_!g$Psq,100,300,300,0,0,,1707780848323,12404,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
0089_086.2,m4uMhLPEX_!g$Psq,100,300,300,300,0,,1707780862100,12405,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
0089_086.2,m4uMhLPEX_!g$Psq,100,300,300,300,500,,1707780873771,12406,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
0089_085.2,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1707780907551,12407,"Is this too low of growth? Or does this make sense? The volumes also seem low, I would expect them to be closer to the segment in Hatch (which has a CCS)."
0089_085.2,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1707780920728,12408,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
1267_002.3,%5fRvKPfUkUb7Yat,0,-900,-1800,-2000,-2700,Reviewed,1707780942974,12409,
0089_085.2,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1707780943535,12410,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
1267_002.3,%5fRvKPfUkUb7Yat,0,-900,-1600,-2000,-2700,Reviewed,1707780955228,12411,
0089_085.2,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1707780961114,12412,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
1267_002.3,%5fRvKPfUkUb7Yat,0,-900,-1500,-2000,-2700,Reviewed,1707780965510,12413,
0089_085.2,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1707780968659,12414,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
0089_085.2,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1707780974758,12415,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
0089_085.2,m4uMhLPEX_!g$Psq,0,200,0,0,0,,1707781156487,12416,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
0089_085.2,m4uMhLPEX_!g$Psq,0,200,300,0,0,,1707781168319,12417,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
0089_085.2,m4uMhLPEX_!g$Psq,0,200,300,300,0,,1707781178713,12418,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
0089_085.2,m4uMhLPEX_!g$Psq,0,200,300,300,400,,1707781190211,12419,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
0089_083.5,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1707781237899,12420,"Is this too low of growth? Or does this make sense? The volumes also seem low, I would expect them to be closer to the segment in Hatch (which has a CCS)."
0089_083.5,m4uMhLPEX_!g$Psq,100,0,0,0,0,,1707781248643,12421,"Is this too low of growth? Or does this make sense? The volumes also seem low, I would expect them to be closer to the segment in Hatch (which has a CCS)."
0089_083.5,m4uMhLPEX_!g$Psq,100,300,0,0,0,,1707781257920,12422,"Is this too low of growth? Or does this make sense? The volumes also seem low, I would expect them to be closer to the segment in Hatch (which has a CCS)."
0089_083.5,m4uMhLPEX_!g$Psq,100,300,300,0,0,,1707781265926,12423,"Is this too low of growth? Or does this make sense? The volumes also seem low, I would expect them to be closer to the segment in Hatch (which has a CCS)."
0089_083.5,m4uMhLPEX_!g$Psq,100,300,300,300,0,,1707781277522,12424,"Is this too low of growth? Or does this make sense? The volumes also seem low, I would expect them to be closer to the segment in Hatch (which has a CCS)."
0089_083.5,m4uMhLPEX_!g$Psq,100,300,300,300,500,,1707781290617,12425,"Is this too low of growth? Or does this make sense? The volumes also seem low, I would expect them to be closer to the segment in Hatch (which has a CCS)."
0089_083.5,m4uMhLPEX_!g$Psq,100,300,300,300,500,,1707781300025,12426,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
0089_082.8,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1707781325751,12427,"Is this too low of growth? Or does this make sense? The volumes also seem low, I would expect them to be closer to the segment in Hatch (which has a CCS)."
0089_082.8,m4uMhLPEX_!g$Psq,100,0,0,0,0,,1707781334883,12428,"Is this too low of growth? Or does this make sense? The volumes also seem low, I would expect them to be closer to the segment in Hatch (which has a CCS)."
0089_082.8,m4uMhLPEX_!g$Psq,100,300,0,0,0,,1707781343248,12429,"Is this too low of growth? Or does this make sense? The volumes also seem low, I would expect them to be closer to the segment in Hatch (which has a CCS)."
0089_082.8,m4uMhLPEX_!g$Psq,100,300,300,0,0,,1707781357347,12430,"Is this too low of growth? Or does this make sense? The volumes also seem low, I would expect them to be closer to the segment in Hatch (which has a CCS)."
0089_082.8,m4uMhLPEX_!g$Psq,100,300,300,0,500,,1707781367551,12431,"Is this too low of growth? Or does this make sense? The volumes also seem low, I would expect them to be closer to the segment in Hatch (which has a CCS)."
0089_082.8,m4uMhLPEX_!g$Psq,100,300,300,300,500,,1707781377431,12432,"Is this too low of growth? Or does this make sense? The volumes also seem low, I would expect them to be closer to the segment in Hatch (which has a CCS)."
0089_082.8,m4uMhLPEX_!g$Psq,100,300,300,300,500,,1707781387100,12433,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
0089_081.2,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1707781412355,12434,"Is this too low of growth? Or does this make sense? The volumes also seem low, I would expect them to be closer to the segment in Hatch (which has a CCS)."
0089_081.2,m4uMhLPEX_!g$Psq,100,0,0,0,0,,1707781432775,12435,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
0089_081.2,m4uMhLPEX_!g$Psq,100,300,0,0,0,,1707781443103,12436,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
0089_081.2,m4uMhLPEX_!g$Psq,100,300,300,0,0,,1707781450291,12437,"Segments between Kanab and Hatch should be similar in volume because there is are not a lot of destinations in between. Hatch has a CCS. Added growth so between 2019 and 2050 the roadway volume grows by 1,000."
