SEGID,EDITKEY,ADJ2023,ADJ2028,ADJ2032,ADJ2042,ADJ2050,NOTES,TIMESTAMP,ObjectId,NOTES_FURREV
2316_001.5,6R$xH#e^9i#8*fwR,3000,3000,2500,1500,1000,"smoothing, variations made to adjust for change of area type nearby",1697062859935,2847,
2316_001.2,6R$xH#e^9i#8*fwR,1500,1500,1000,1000,500,"smoothing, variations made to adjust for change of area type nearby",1697062877655,2848,
2316_000.9,6R$xH#e^9i#8*fwR,3000,3000,3000,3000,3000,,1697062899126,2849,
2316_000.9,6R$xH#e^9i#8*fwR,3000,4000,3200,3000,3000,,1697062916228,2850,
2316_000.9,6R$xH#e^9i#8*fwR,3000,5000,3200,3000,3000,,1697062920954,2851,
2316_000.9,6R$xH#e^9i#8*fwR,3000,6000,3200,3000,3000,,1697062925281,2852,
2316_000.9,6R$xH#e^9i#8*fwR,3000,5800,5000,3000,3000,,1697062930605,2853,
2316_000.9,6R$xH#e^9i#8*fwR,3000,5800,5200,5000,3000,,1697062935170,2854,
2316_000.9,6R$xH#e^9i#8*fwR,3000,5800,5200,5000,4000,,1697062939877,2855,
2316_000.9,6R$xH#e^9i#8*fwR,3000,5800,5200,5000,4000,"smoothing, variations made to adjust for change of area type nearby",1697062944282,2856,
2316_000.0,6R$xH#e^9i#8*fwR,5500,5005,5000,5000,5000,,1697062979983,2857,
2316_000.0,6R$xH#e^9i#8*fwR,5500,8000,5000,5000,5000,,1697062984851,2858,
2316_000.0,6R$xH#e^9i#8*fwR,5500,9000,5000,5000,5000,,1697062989629,2859,
2316_000.0,6R$xH#e^9i#8*fwR,5500,9000,5000,5000,3000,"smoothing, variations made to adjust for change of area type nearby",1697062996659,2860,
2316_000.1,6R$xH#e^9i#8*fwR,65000,50000,0,0,0,,1697063010823,2861,
2316_000.1,6R$xH#e^9i#8*fwR,6500,5000,0,0,0,,1697063017005,2862,
2316_000.1,6R$xH#e^9i#8*fwR,6500,8000,0,0,0,,1697063021614,2863,
2316_000.1,6R$xH#e^9i#8*fwR,6500,10000,0,0,0,,1697063025357,2864,
2316_000.1,6R$xH#e^9i#8*fwR,6500,11000,0,0,0,,1697063029394,2865,
2316_000.1,6R$xH#e^9i#8*fwR,6500,11000,7000,0,0,,1697063033918,2866,
2316_000.1,6R$xH#e^9i#8*fwR,6500,11000,7000,6000,0,,1697063038426,2867,
2316_000.1,6R$xH#e^9i#8*fwR,6500,11000,7000,6000,4500,"smoothing, variations made to adjust for change of area type nearby",1697063045443,2868,
2316_000.3,6R$xH#e^9i#8*fwR,800,6000,0,0,0,,1697063057883,2869,
2316_000.3,6R$xH#e^9i#8*fwR,1000,7000,0,0,0,,1697063063475,2870,
2316_000.3,6R$xH#e^9i#8*fwR,1000,7000,7000,0,0,,1697063066863,2871,
2316_000.3,6R$xH#e^9i#8*fwR,1000,7000,7000,7000,0,,1697063070165,2872,
2316_000.3,6R$xH#e^9i#8*fwR,1000,7000,7000,7000,5000,"smoothing, variations made to adjust for change of area type nearby",1697063074984,2873,
2316_000.6,6R$xH#e^9i#8*fwR,0,500,0,0,0,"smoothing, variations made to adjust for change of area type nearby",1697063086881,2874,
2178_005.7,6R$xH#e^9i#8*fwR,1000,12000,0,0,0,,1697063115005,2875,
2178_005.7,6R$xH#e^9i#8*fwR,1000,1000,0,0,0,,1697063119993,2876,
2178_005.7,6R$xH#e^9i#8*fwR,1000,8000,0,0,0,,1697063124399,2877,
2178_005.7,6R$xH#e^9i#8*fwR,1000,6000,0,0,0,,1697063128662,2878,
2178_005.7,6R$xH#e^9i#8*fwR,1000,6500,0,0,0,,1697063133697,2879,
2178_005.7,6R$xH#e^9i#8*fwR,1000,7000,0,0,0,,1697063137733,2880,
2178_005.7,6R$xH#e^9i#8*fwR,1000,7000,6000,0,0,,1697063142758,2881,
2178_005.7,6R$xH#e^9i#8*fwR,1000,7000,6000,6000,0,,1697063146661,2882,
2178_005.7,6R$xH#e^9i#8*fwR,1000,7000,6000,6000,6000,"smoothing, variations made to adjust for change of area type nearby",1697063153996,2883,
0186_003.6,6R$xH#e^9i#8*fwR,0,4000,4000,4000,3000,,1697063212589,2884,
0186_003.6,6R$xH#e^9i#8*fwR,0,4000,4000,4000,3000,"smoothing, variations made to adjust for change of area type nearby",1697063217549,2885,
0186_003.9,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697063229261,2886,
0186_004.6,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697063266257,2887,
0186_004.7,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697063274117,2888,
0186_005.0,6R$xH#e^9i#8*fwR,0,1500,0,0,0,none,1697063281471,2889,
0186_005.0,6R$xH#e^9i#8*fwR,0,1500,0,0,0,smoothing,1697063286527,2890,
0186_005.5,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697063294588,2891,
0186_006.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697063300201,2892,
0186_006.4,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697063305208,2893,
0186_006.7,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697063311146,2894,
0186_006.9,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697063316080,2895,
0186_007.4,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697063321314,2896,
0186_008.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697063328470,2897,
0190_000.0,6R$xH#e^9i#8*fwR,500,0,0,0,0,smoothing,1697063352840,2898,
0190_000.1,6R$xH#e^9i#8*fwR,500,0,0,0,0,none,1697063365365,2899,
0190_000.3,6R$xH#e^9i#8*fwR,500,0,0,0,0,smoothing,1697063386850,2900,
0190_000.1,6R$xH#e^9i#8*fwR,500,0,0,0,0,smoothing,1697063393468,2901,
0190_000.8,6R$xH#e^9i#8*fwR,500,0,500,0,0,smoothing,1697063407895,2902,
0190_001.8,6R$xH#e^9i#8*fwR,0,0,100,0,0,smoothing,1697063420897,2903,
0190_004.7,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697063439002,2904,Add SEGID to model links
0190_011.6,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697063446712,2905,Add SEGID to model links
0190_015.7,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697063450951,2906,Add SEGID to model links
0190_015.75,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697063454648,2907,Add SEGID to model links
0190_016.08,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697063458364,2908,Add SEGID to model links
0190_016.1,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697063462442,2909,Add SEGID to model links
0080_101.5,6R$xH#e^9i#8*fwR,0,0,0,0,0,"none, dip in 2032 due to improvements to mtn view corridor and bangerter hwy",1697117935015,2910,
0201_000.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,"none, dip in 2032 due to improvements to mtn view corridor and bangerter hwy",1697117956933,2911,
0201_002.8,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697117970990,2912,
0201_006.2,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697117979040,2913,
0201_007.2,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697117994080,2914,
0201_007.7,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697118005636,2915,
0201_008.7,6R$xH#e^9i#8*fwR,0,-500,500,0,0,smoothing,1697118055571,2916,
0201_010.8,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697118073847,2917,
0201_012.8,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697118091876,2918,
0201_013.8,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697118100312,2919,
0201_014.7,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697118108041,2920,
0201_015.3,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697118116886,2921,
0201_016.7,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697118158095,2922,
0201_017.0,6R$xH#e^9i#8*fwR,500,500,0,0,0,smoothing,1697118193478,2923,
0201_017.3,6R$xH#e^9i#8*fwR,0,0,500,0,0,smoothing,1697118226453,2924,
0201_017.5,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697118246843,2925,
0201_017.8,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697118253515,2926,
0201_018.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697118260735,2927,
0202_000.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,"none, large relative increase but overall low volumes",1697118327702,2928,DOES THIS LOOK RIGHT?
0202_001.5,6R$xH#e^9i#8*fwR,0,0,0,0,0,"none, large relative increase but overall low volumes",1697118350918,2929,DOES THIS LOOK RIGHT?
0209_000.4,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697123460988,2930,Add SEGID to model links
0209_000.6,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697123486306,2931,
0209_001.7,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697123549477,2932,
0209_003.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697123571394,2933,
0209_004.2,6R$xH#e^9i#8*fwR,0,500,0,0,0,,1697123602666,2934,
0209_004.2,6R$xH#e^9i#8*fwR,0,1000,0,0,0,smoothing,1697123612228,2935,
0209_004.6,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697123651742,2936,
0209_005.0,6R$xH#e^9i#8*fwR,0,0,2000,0,0,"smoothing, dip in 2032 due to mtn view corridor",1697123801567,2937,
0209_005.2,6R$xH#e^9i#8*fwR,0,0,1000,0,0,smoothing,1697124465433,2938,
0209_005.7,6R$xH#e^9i#8*fwR,0,0,1000,0,0,smoothing,1697124474582,2939,
0209_006.2,6R$xH#e^9i#8*fwR,0,0,1000,0,0,smoothing,1697124484751,2940,
0209_006.8,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697124492695,2941,
0209_007.2,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697124498230,2942,
0209_007.7,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697124516130,2943,
0209_008.2,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697124532477,2944,
0209_008.7,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697124555440,2945,
0209_009.2,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697124559782,2946,
0209_009.7,6R$xH#e^9i#8*fwR,0,0,0,500,0,"smoothing, dip in 2032 due to shift in traffic using bangerter instead",1697124609101,2947,
0209_010.2,6R$xH#e^9i#8*fwR,0,0,0,1000,0,"smoothing, dip in 2032 due to shift in traffic using bangerter instead",1697124828365,2948,
0209_011.2,6R$xH#e^9i#8*fwR,0,0,0,0,0,"none, dip in 2032 due to shift in traffic using bangerter instead",1697124844499,2949,
0209_011.5,6R$xH#e^9i#8*fwR,0,0,0,0,5000,"smoothing, dip in 2032 due to shift in traffic using bangerter instead",1697124875183,2950,
0209_011.7,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697124893031,2951,
0209_011.9,6R$xH#e^9i#8*fwR,0,0,0,0,5500,smoothing,1697124905001,2952,
0209_011.9,6R$xH#e^9i#8*fwR,0,0,0,0,5500,smoothing,1697124925159,2953,
0209_012.2,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697124941543,2954,
0209_013.1,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697124948261,2955,
0209_014.0,6R$xH#e^9i#8*fwR,1500,0,0,0,0,smoothing,1697125019793,2956,
0209_014.0,6R$xH#e^9i#8*fwR,1500,500,500,0,0,smoothing,1697125027909,2957,
0209_014.0,6R$xH#e^9i#8*fwR,1500,500,1000,0,0,smoothing,1697125034157,2958,
0209_014.0,6R$xH#e^9i#8*fwR,1500,500,1000,500,0,smoothing,1697125038587,2959,
0209_014.5,6R$xH#e^9i#8*fwR,1500,1000,0,0,0,smoothing,1697125062791,2960,
0209_015.5,6R$xH#e^9i#8*fwR,1000,500,0,0,0,smoothing,1697125085453,2961,
0209_016.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697125093465,2962,
0209_017.1,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697125097573,2963,
0209_017.6,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697125102625,2964,
0210_000.0,6R$xH#e^9i#8*fwR,100,0,0,0,0,none,1697125115219,2965,
0210_000.0,6R$xH#e^9i#8*fwR,500,0,0,0,0,smoothing,1697125122235,2966,
0210_000.7,6R$xH#e^9i#8*fwR,500,0,0,0,0,smoothing,1697125135265,2967,
0210_001.2,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697125141501,2968,
0210_002.2,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697125146827,2969,
0210_003.9,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697125169135,2970,Add SEGID to model links
0210_010.75,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697125178649,2971,Add SEGID to model links
0210_010.8,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697125185091,2972,Add SEGID to model links
0210_011.6,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697125189477,2973,Add SEGID to model links
0210_012.3,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697125193261,2974,Add SEGID to model links
0215_000.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697125202089,2975,
0215_000.3,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697125207767,2976,
0215_000.7,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697125212293,2977,
0215_001.8,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697125216861,2978,
0215_002.7,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697125223225,2979,
0215_003.7,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697125227967,2980,
0215_006.3,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697125233593,2981,
0215_007.7,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697125237998,2982,
0215_009.2,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697125245395,2983,
0215_010.6,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697125251103,2984,
0215_011.5,6R$xH#e^9i#8*fwR,0,0,0,0,0,"none, dip in 2032 due to bangerter hwy",1697125282166,2985,
0215_013.5,6R$xH#e^9i#8*fwR,0,0,0,0,0,"none, dip in 2032 due to bangerter hwy",1697125287451,2986,
0215_015.5,6R$xH#e^9i#8*fwR,0,0,0,0,0,"none, dip in 2032 due to bangerter hwy",1697125311103,2987,
0215_017.5,6R$xH#e^9i#8*fwR,0,0,0,0,0,"none, dip in 2032 due to bangerter hwy",1697125321896,2988,
0215_019.5,6R$xH#e^9i#8*fwR,0,0,0,0,0,"none, dip in 2032 due to bangerter hwy",1697125330884,2989,
0215_019.5,6R$xH#e^9i#8*fwR,0,0,0,0,0,"none, dip in 2032 due to bangerter hwy, dip in 2042 due to mtn view corridor extension",1697125362321,2990,
0215_020.6,6R$xH#e^9i#8*fwR,0,0,0,0,0,"none, dip in 2032 due to bangerter hwy, dip in 2042 due to mtn view corridor extension",1697125367564,2991,
0215_022.3,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697125375644,2992,
0215_023.7,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697125379968,2993,
0215_025.7,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697125384540,2994,
0266_000.0,6R$xH#e^9i#8*fwR,0,1500,1500,0,0,,1697125573961,2995,
0266_000.0,6R$xH#e^9i#8*fwR,0,1500,1500,1500,0,,1697125579246,2996,
0266_000.0,6R$xH#e^9i#8*fwR,0,1500,1500,3500,0,"smoothing, dip in 2032 due to bangerter hwy,",1697125661234,2997,
0266_000.0,6R$xH#e^9i#8*fwR,0,1500,1500,3500,1000,"smoothing, dip in 2032 due to bangerter hwy,",1697125673916,2998,
0266_000.1,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697125691492,2999,
0266_000.3,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697125697058,3000,
0266_000.8,6R$xH#e^9i#8*fwR,500,0,0,0,0,smoothing,1697125719874,3001,
0266_001.7,6R$xH#e^9i#8*fwR,1000,500,0,0,0,smoothing,1697125751875,3002,
0266_002.2,6R$xH#e^9i#8*fwR,500,0,0,0,0,smoothing,1697125763967,3003,
0266_002.6,6R$xH#e^9i#8*fwR,500,0,0,0,0,smoothing,1697125771381,3004,
2186_003.7,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697145133770,4005,
2186_004.6,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697145138100,4006,
2187_000.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697145146687,4007,
2187_000.4,6R$xH#e^9i#8*fwR,0,0,200,0,0,smoothing,1697145158681,4008,
2188_000.0,6R$xH#e^9i#8*fwR,400,0,0,0,0,smoothing,1697145172083,4009,
2190_000.0,6R$xH#e^9i#8*fwR,600,600,0,0,0,smoothing,1697145202571,4010,
2190_000.0,6R$xH#e^9i#8*fwR,500,500,500,0,0,smoothing,1697145209419,4011,
2190_003.2,6R$xH#e^9i#8*fwR,0,0,0,0,600,smoothing,1697145219753,4012,
2190_004.2,6R$xH#e^9i#8*fwR,0,0,0,0,1000,smoothing,1697145236331,4013,
2190_004.3,6R$xH#e^9i#8*fwR,0,0,0,500,1000,smoothing,1697145247791,4014,
2191_000.0,6R$xH#e^9i#8*fwR,200,0,0,0,0,smoothing,1697145256810,4015,
2192_000.0,6R$xH#e^9i#8*fwR,100,0,0,0,0,smoothing,1697145285013,4016,
2193.000.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697145296265,4017,Add SEGID to model links
2193_000.6,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697145302431,4018,
2193_001.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697145310003,4019,
2194_000.0,6R$xH#e^9i#8*fwR,400,100,0,0,0,smoothing,1697145326257,4020,
2194_000.8,6R$xH#e^9i#8*fwR,200,0,0,100,500,smoothing,1697145338713,4021,
2194_000.9,6R$xH#e^9i#8*fwR,200,0,100,0,200,smoothing,1697145352269,4022,
2194_001.8,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697145360229,4023,
2195_000.0,6R$xH#e^9i#8*fwR,0,0,700,700,700,smoothing,1697145390010,4024,
2195_000.7,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697145396582,4025,
2195_001.8,6R$xH#e^9i#8*fwR,0,0,300,400,200,smoothing,1697145407474,4026,
2196_000.0,6R$xH#e^9i#8*fwR,0,1000,1100,800,800,smoothing,1697145436144,4027,
2197_000.0,6R$xH#e^9i#8*fwR,0,0,0,0,500,smoothing,1697145453115,4028,
2199_000.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697145464739,4029,Add SEGID to model links
2200_000.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697145475849,4030,Add SEGID to model links
2201_000.0,6R$xH#e^9i#8*fwR,0,0,0,50,50,smoothing,1697145488683,4031,
2202_000.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697145499151,4032,Add SEGID to model links
2202_000.6,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697145506333,4033,Add SEGID to model links
2202_001.1,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697145514986,4034,Add SEGID to model links
2203_000.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697145520774,4035,Add SEGID to model links
2204_000.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697145527759,4036,
2204_000.9,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697145533361,4037,
2204_001.3,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697145538365,4038,
2204_001.9,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697145542917,4039,
2204_002.5,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697145548083,4040,
2204_003.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697145552561,4041,
2205_000.0,6R$xH#e^9i#8*fwR,0,0,400,0,0,smoothing,1697145563721,4042,
2205_001.2,6R$xH#e^9i#8*fwR,0,650,0,400,200,smoothing,1697145581045,4043,
2205_001.2,6R$xH#e^9i#8*fwR,50,50,0,400,200,smoothing,1697145589453,4044,
2205_001.2,6R$xH#e^9i#8*fwR,50,700,0,400,200,smoothing,1697145599065,4045,
2207_000.0,6R$xH#e^9i#8*fwR,0,0,800,0,0,,1697145609251,4046,
2207_000.0,6R$xH#e^9i#8*fwR,0,0,1000,0,0,smoothing,1697145616340,4047,
2207_000.0,6R$xH#e^9i#8*fwR,1000,0,996,0,0,smoothing,1697145627569,4048,
2207_000.0,6R$xH#e^9i#8*fwR,1001,100,996,0,0,smoothing,1697145633923,4049,
2207_000.5,6R$xH#e^9i#8*fwR,700,0,0,0,0,,1697145645849,4050,
2207_000.5,6R$xH#e^9i#8*fwR,708,0,900,0,0,smoothing,1697145658627,4051,
2207_000.5,6R$xH#e^9i#8*fwR,708,0,1000,0,0,smoothing,1697145663997,4052,
2208_000.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697145672123,4053,Add SEGID to model links
2208_000.5,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697145674839,4054,Add SEGID to model links
2209_000.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697145692335,4055,
2209_000.5,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697145700435,4056,
2210_000.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697145706063,4057,Add SEGID to model links
2213_000.0,6R$xH#e^9i#8*fwR,0,0,0,0,900,smoothing,1697145751452,4058,
2214_000.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697145763316,4059,
2216_000.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697145774978,4060,
2216_001.4,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697145780236,4061,
2218_000.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697145789656,4062,
2218_000.5,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697145795564,4063,
2218_001.4,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697145800618,4064,
2220_000.0,6R$xH#e^9i#8*fwR,0,0,200,200,200,smoothing,1697145823166,4065,
2220_001.4,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697145831150,4066,
2224_000.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697145842382,4067,Add SEGID to model links
2226_000.0,6R$xH#e^9i#8*fwR,100,0,1200,1200,800,smoothing,1697145869824,4068,
2226_000.7,6R$xH#e^9i#8*fwR,100,0,0,0,0,smoothing,1697145882546,4069,
2226_000.7,6R$xH#e^9i#8*fwR,500,0,0,0,0,smoothing,1697145887608,4070,
2227_000.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697145892180,4071,Add SEGID to model links
2228_000.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697145895746,4072,Add SEGID to model links
2228_000.2,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697145900528,4073,Add SEGID to model links
2228_000.5,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697145906448,4074,
2228_000.8,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697145912184,4075,
2228_001.2,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697145918584,4076,
2230_000.0,6R$xH#e^9i#8*fwR,0,0,100,0,0,smoothing,1697145931358,4077,
2230_000.4,6R$xH#e^9i#8*fwR,0,0,2500,2500,2500,smoothing,1697145962698,4078,
2230_001.1,6R$xH#e^9i#8*fwR,0,0,0,300,0,smoothing,1697145972624,4079,
2230_002.2,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697145978686,4080,
2230_003.8,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697145983378,4081,
2232_000.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697145992085,4082,
2232_001.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697145997015,4083,
2232_001.5,6R$xH#e^9i#8*fwR,0,0,100,0,0,smoothing,1697146072071,4084,
2232_002.5,6R$xH#e^9i#8*fwR,50,0,700,700,700,smoothing,1697146086197,4085,
2232_003.5,6R$xH#e^9i#8*fwR,0,0,0,200,0,smoothing,1697146098269,4086,
2233_000.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697146115025,4087,
2233_001.0,6R$xH#e^9i#8*fwR,0,5000,0,0,0,smoothing,1697146135023,4088,
2233_001.0,6R$xH#e^9i#8*fwR,500,0,0,0,0,smoothing,1697146142695,4089,
2233_001.7,6R$xH#e^9i#8*fwR,500,0,0,0,0,smoothing,1697146153852,4090,
2233_002.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697146160663,4091,
2233_002.9,6R$xH#e^9i#8*fwR,300,0,0,0,0,smoothing,1697146168524,4092,
2233_004.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697146173760,4093,Add SEGID to model links
2234_000.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697146182518,4094,
2234_001.3,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697146190366,4095,
2236_000.0,6R$xH#e^9i#8*fwR,0,0,0,0,1000,smoothing,1697146212580,4096,
2236_000.9,6R$xH#e^9i#8*fwR,0,0,0,0,200,smoothing,1697146221654,4097,
2236_001.5,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697146227256,4098,
2238_000.0,6R$xH#e^9i#8*fwR,0,0,0,500,1500,"smoothing, dip in 2023 & 2032 due to mtn view corridor improvements",1697211258307,4099,
2238_001.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,"smoothing, dip in 2023 & 2032 due to mtn view corridor improvements",1697211279269,4100,
2238_001.5,6R$xH#e^9i#8*fwR,0,0,1000,0,0,"smoothing, dip in 2023 & 2032 due to mtn view corridor improvements",1697211289901,4101,
2238_001.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,"none, dip in 2023 & 2032 due to mtn view corridor improvements",1697211295149,4102,
2238_001.8,6R$xH#e^9i#8*fwR,0,0,0,0,0,"none, dip in 2023 & 2032 due to mtn view corridor improvements",1697211315144,4103,
2238_001.5,6R$xH#e^9i#8*fwR,0,0,500,0,0,"smoothing, dip in 2023 & 2032 due to mtn view corridor improvements",1697211320405,4104,
2238_002.2,6R$xH#e^9i#8*fwR,0,0,0,0,0,"none, dip in 2023 & 2032 due to mtn view corridor improvements",1697211329045,4105,
2240_000.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697211338577,4106,
2240_000.2,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697211342969,4107,
2240_001.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697211347717,4108,
2240_001.4,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697211352015,4109,
2240_001.8,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697211356873,4110,
2240_002.0,6R$xH#e^9i#8*fwR,0,0,0,1000,0,smoothing,1697211379827,4111,
0173_005.0,6R$xH#e^9i#8*fwR,500,0,0,0,1500,"smoothing, dip in 2032 due to bangerter hwy",1697211459389,4112,
2240_002.3,6R$xH#e^9i#8*fwR,-500,1500,0,0,0,,1697211509996,4113,
2240_002.3,6R$xH#e^9i#8*fwR,-500,2500,0,0,0,,1697211519568,4114,
2240_002.3,6R$xH#e^9i#8*fwR,-500,2500,1500,1500,0,,1697211529922,4115,
2240_002.3,6R$xH#e^9i#8*fwR,-500,2500,1500,1500,0,"smoothing, dip in 2032 due to bangerter hwy coming online",1697211557586,4116,
